image_name,target
ISIC_4242926,0.01678889
ISIC_5234835,0.0004100091
ISIC_8979762,0.042301588
ISIC_9687776,0.14653459
ISIC_7338250,0.00051920087
ISIC_9059919,0.01760166
ISIC_8288349,1.6509159e-05
ISIC_7447506,0.0044312878
ISIC_1500815,0.0023472763
ISIC_2163734,0.06095476
ISIC_9683476,0.0007631876
ISIC_9107094,0.043359794
ISIC_3772651,0.00024407625
ISIC_5518934,0.00030062455
ISIC_5482426,0.0145780835
ISIC_6446825,0.14340696
ISIC_1216822,0.000114272516
ISIC_2291021,0.06959325
ISIC_7688061,3.6822054e-05
ISIC_0783177,0.005246456
ISIC_0933821,0.01954562
ISIC_7186677,0.00017399859
ISIC_5617330,0.00016468727
ISIC_0217818,0.0011414993
ISIC_5574940,0.010582325
ISIC_8793471,0.0049893255
ISIC_5446470,9.9215074e-05
ISIC_0736508,0.08340975
ISIC_8525786,0.010313352
ISIC_6461631,0.0003519425
ISIC_3986532,0.00091926067
ISIC_1843053,0.024936987
ISIC_9172605,0.00036962522
ISIC_1336905,0.026129005
ISIC_0548904,0.00080135075
ISIC_8591692,0.00017701769
ISIC_7260365,0.02010084
ISIC_8003465,0.049870297
ISIC_6983347,0.00025133716
ISIC_2078928,0.0001252847
ISIC_9509771,3.5526497e-05
ISIC_4820549,0.0003498919
ISIC_5166636,0.02547397
ISIC_0437018,0.02610966
ISIC_9339713,0.06891205
ISIC_9956374,8.364708e-05
ISIC_4732943,8.13271e-05
ISIC_4895957,0.0021877785
ISIC_6208508,0.00208826
ISIC_2152875,0.0014831376
ISIC_5441247,0.00046733962
ISIC_8699796,0.00013478281
ISIC_1122023,0.023061745
ISIC_1545489,0.005341376
ISIC_3877981,0.117084615
ISIC_1017159,0.024554508
ISIC_6077914,5.6461224e-05
ISIC_7387061,0.002505707
ISIC_7733890,2.9200082e-05
ISIC_6570097,0.0002156021
ISIC_9910480,0.0001845159
ISIC_3784812,0.020708662
ISIC_1655600,0.00012118577
ISIC_6953334,0.016003488
ISIC_4118762,0.002486049
ISIC_0362039,0.00019120907
ISIC_5406677,0.051093884
ISIC_6869122,2.5043093e-05
ISIC_1127639,0.014686135
ISIC_9617956,0.0001762228
ISIC_4927297,0.0005698744
ISIC_5509459,0.043166775
ISIC_7764847,0.0057778717
ISIC_4032788,0.13016793
ISIC_1927825,0.0046277414
ISIC_0666641,0.0031078812
ISIC_6274085,0.0015728716
ISIC_2856521,0.11534853
ISIC_3592058,0.05547592
ISIC_1732527,0.06787733
ISIC_5869383,0.00039911206
ISIC_1334006,0.0027075668
ISIC_3485300,0.003175715
ISIC_4242559,0.00038443992
ISIC_0559335,0.09318509
ISIC_4373904,4.4224867e-05
ISIC_7123674,3.0289431e-05
ISIC_9419012,0.00034695174
ISIC_8340895,0.0009853108
ISIC_2052192,0.08094044
ISIC_3010059,0.0020471835
ISIC_6544051,0.02236216
ISIC_2009055,0.0043957727
ISIC_6465925,0.0004660341
ISIC_4511511,2.9867935e-05
ISIC_8766644,0.0066055446
ISIC_7164179,0.0001351512
ISIC_4436649,0.031359375
ISIC_3799267,0.00076113216
ISIC_1685257,0.008572551
ISIC_6025803,2.810826e-05
ISIC_0354123,0.0001086624
ISIC_0752831,0.0010512739
ISIC_4597914,0.0107948845
ISIC_6179440,0.000102887454
ISIC_7211590,5.154687e-05
ISIC_0444603,0.006937649
ISIC_8211018,0.0059220926
ISIC_2339196,0.038729765
ISIC_8377233,0.00012746212
ISIC_3975743,0.05297158
ISIC_1985209,6.357178e-05
ISIC_7803633,0.018657982
ISIC_7080584,0.0009457567
ISIC_3817292,0.0005975889
ISIC_6110888,0.3999077
ISIC_9192315,6.430716e-05
ISIC_3384998,3.8275277e-05
ISIC_5683393,0.047540754
ISIC_0722086,0.016019348
ISIC_0983569,0.00012838091
ISIC_7140783,7.522565e-05
ISIC_6686271,0.00016190493
ISIC_8443326,4.014055e-05
ISIC_5713969,0.010693576
ISIC_9995691,0.0027283686
ISIC_7555662,3.4963403e-05
ISIC_4087753,0.0006669704
ISIC_2887033,0.03541966
ISIC_2847358,0.0006158843
ISIC_6607519,1.8926605e-05
ISIC_5431995,9.8469514e-05
ISIC_0974233,0.0017322627
ISIC_7629241,0.019285675
ISIC_3936223,0.23259583
ISIC_6683370,2.9886176e-05
ISIC_2921679,0.008194441
ISIC_3713085,0.011419254
ISIC_8849466,0.036503173
ISIC_7015532,2.5050918e-05
ISIC_0438437,0.00024555673
ISIC_8092503,3.130494e-05
ISIC_3957077,0.0011909434
ISIC_9232587,0.00121983
ISIC_0229832,0.025050217
ISIC_8527330,0.002827567
ISIC_8323829,0.0006912145
ISIC_9958346,0.07225946
ISIC_0988623,8.928216e-05
ISIC_5524402,0.009057468
ISIC_0764975,0.0026215587
ISIC_2850190,0.00013631911
ISIC_7075851,0.011113334
ISIC_9070899,2.309909e-05
ISIC_5312584,0.022865588
ISIC_1858123,0.014094057
ISIC_2581480,1.7573891e-05
ISIC_0966527,0.000778295
ISIC_4968536,0.024962073
ISIC_6486966,0.013201045
ISIC_4888971,6.668479e-05
ISIC_4375870,0.027407322
ISIC_6668237,4.988811e-05
ISIC_2960995,0.03198362
ISIC_4556663,0.052296925
ISIC_8331438,0.0024828908
ISIC_4252285,0.00033375184
ISIC_5732980,0.00014999775
ISIC_1854161,0.050523788
ISIC_7680333,0.011400388
ISIC_2611118,0.00042439226
ISIC_9109361,0.014013386
ISIC_9076933,0.00012516539
ISIC_5621546,0.00027771114
ISIC_9378782,8.103533e-05
ISIC_5763750,0.032486368
ISIC_9853051,9.295004e-05
ISIC_0588827,0.009070711
ISIC_0185051,0.02818552
ISIC_4595555,0.11782908
ISIC_6376955,4.657764e-05
ISIC_0949164,0.052704513
ISIC_4379788,0.038071837
ISIC_3689316,0.026673228
ISIC_7982020,0.05462836
ISIC_0771168,3.76112e-05
ISIC_6354194,0.041000895
ISIC_0489267,0.029415637
ISIC_1917554,0.0551753
ISIC_1510504,0.0053966786
ISIC_6580094,0.079011984
ISIC_1356945,0.00011366532
ISIC_7175078,8.2226e-05
ISIC_1017936,0.00032739306
ISIC_9124447,0.03772644
ISIC_4094771,0.017382229
ISIC_6890540,0.054915
ISIC_0461634,0.0009717717
ISIC_5222545,8.816724e-05
ISIC_6708082,0.021973481
ISIC_5891866,0.007260819
ISIC_7611464,0.02189671
ISIC_7190624,0.00036775027
ISIC_1659261,0.00032186517
ISIC_8909957,0.004433365
ISIC_9928774,0.00027256765
ISIC_5418563,0.00046009952
ISIC_6676508,3.6602345e-05
ISIC_8039519,0.0012148459
ISIC_1282857,0.011334462
ISIC_4104378,0.0042062956
ISIC_2789145,9.029045e-05
ISIC_4380623,0.01054383
ISIC_0815664,9.7163334e-05
ISIC_1595658,9.735745e-05
ISIC_0601107,0.041020837
ISIC_1076339,0.000121541845
ISIC_6079573,0.13013275
ISIC_0234140,0.131868
ISIC_8662655,5.912935e-05
ISIC_3216562,6.146347e-05
ISIC_5289599,0.00011442235
ISIC_1596868,0.008015624
ISIC_5728988,0.0009447653
ISIC_7139908,0.016567951
ISIC_9745283,0.022332156
ISIC_0915311,0.0003705099
ISIC_6562849,0.21065317
ISIC_7668749,0.00019838
ISIC_3826102,0.009131374
ISIC_5386694,6.228079e-05
ISIC_1251721,8.6052554e-05
ISIC_2051278,0.07051359
ISIC_6041880,0.010662164
ISIC_1462268,0.00044620965
ISIC_8019918,0.013022034
ISIC_1327412,8.9958194e-05
ISIC_5743527,0.00014848041
ISIC_1733995,0.109272696
ISIC_4654443,2.5937687e-05
ISIC_8766977,0.00084572233
ISIC_5941271,0.0020051212
ISIC_8160180,0.00016657355
ISIC_1602440,0.056959327
ISIC_5958466,0.00022836511
ISIC_4354772,0.021869462
ISIC_1224295,0.0013713354
ISIC_5582591,3.2323307e-05
ISIC_2210573,9.7891505e-05
ISIC_5509464,0.18118261
ISIC_5335049,0.028368998
ISIC_4596231,0.023913939
ISIC_6412112,0.032106157
ISIC_9366873,0.0034727813
ISIC_8740695,0.052696783
ISIC_4695363,0.0006299605
ISIC_6431697,0.0010929358
ISIC_5568346,0.19072787
ISIC_4182801,0.024148291
ISIC_8292179,0.02379466
ISIC_9906799,0.0009679884
ISIC_5491983,0.0001311734
ISIC_8435651,0.0032879503
ISIC_2519916,4.3167325e-05
ISIC_3418079,0.04148826
ISIC_3649766,0.0039839665
ISIC_8053432,0.00041948675
ISIC_9626070,0.06257991
ISIC_2636628,7.666583e-05
ISIC_7334758,0.0062175514
ISIC_3927991,0.0028818266
ISIC_0909402,0.030402962
ISIC_8731844,0.0009120909
ISIC_4676156,0.029502047
ISIC_0508284,0.00045349236
ISIC_6482239,0.0007907461
ISIC_7423788,0.025722021
ISIC_4468549,0.0001894693
ISIC_2339423,0.061238
ISIC_4170498,0.04531704
ISIC_7465470,0.0060587972
ISIC_3869717,0.0021198639
ISIC_5145347,0.0023968255
ISIC_3762459,6.481608e-05
ISIC_4463837,0.032179702
ISIC_5709878,0.00012122215
ISIC_5987590,0.08720284
ISIC_9057206,0.00034637333
ISIC_6007360,0.00022593874
ISIC_9527123,3.715901e-05
ISIC_5604110,0.0052764295
ISIC_1427744,4.546087e-05
ISIC_2650222,0.010493145
ISIC_1226440,0.039937116
ISIC_1595496,3.3176922e-05
ISIC_2136533,0.0012437087
ISIC_9084914,0.039200496
ISIC_6414006,0.00050985237
ISIC_1032034,0.018607458
ISIC_5857155,0.0026528742
ISIC_8002456,0.032170653
ISIC_9081595,0.0014486117
ISIC_2507096,0.007226163
ISIC_7868855,0.014233164
ISIC_3139994,0.017791264
ISIC_8454818,0.004664225
ISIC_1802793,0.0009510003
ISIC_5282642,0.0009627011
ISIC_0348503,0.0023138747
ISIC_3623368,0.007753227
ISIC_2915930,0.026261812
ISIC_3304982,0.059669882
ISIC_7889838,0.022158679
ISIC_5318217,0.00010569466
ISIC_9460892,0.0007987556
ISIC_7596681,9.782368e-05
ISIC_4434221,4.7994898e-05
ISIC_6862411,4.0561266e-05
ISIC_3249299,4.2536147e-05
ISIC_2752919,0.04128441
ISIC_3230164,0.18091868
ISIC_8014513,0.0068632485
ISIC_5435863,0.00041292422
ISIC_2822718,0.124255136
ISIC_7135859,0.011610714
ISIC_8416055,0.04809795
ISIC_3011638,0.0063028075
ISIC_5391415,0.031361666
ISIC_3543244,0.003647644
ISIC_2687164,0.048307568
ISIC_3022527,0.0052014105
ISIC_2820278,0.00067651126
ISIC_1851605,0.029159082
ISIC_7595668,4.3426142e-05
ISIC_4747339,0.055449814
ISIC_3939977,7.1488226e-05
ISIC_4964586,6.514321e-05
ISIC_0534191,0.09870717
ISIC_4508878,0.33943167
ISIC_5574911,5.6220244e-05
ISIC_5704741,0.028200587
ISIC_5292859,1.9948928e-05
ISIC_2985966,6.4339074e-05
ISIC_5198847,0.015847426
ISIC_9255094,0.106945924
ISIC_9960855,0.058995992
ISIC_2066616,0.021443138
ISIC_3561539,0.044718135
ISIC_9574191,0.0007888355
ISIC_2786160,4.112197e-05
ISIC_4534433,0.16152596
ISIC_5622782,0.000977139
ISIC_1272961,6.7678215e-05
ISIC_8791493,0.021463165
ISIC_2558189,6.4308486e-05
ISIC_6653780,0.038550515
ISIC_3916565,0.060551357
ISIC_5006118,9.5683135e-05
ISIC_4240898,3.6250236e-05
ISIC_0800882,0.0011142822
ISIC_9855552,5.455026e-05
ISIC_9267639,9.3462215e-05
ISIC_0766345,0.030742595
ISIC_6901888,0.075054996
ISIC_6163509,0.06813107
ISIC_4096361,0.014706
ISIC_3455499,0.00037279274
ISIC_4364454,0.027143968
ISIC_6265890,0.024246683
ISIC_0240365,2.431862e-05
ISIC_1612947,0.00061159144
ISIC_3135594,5.438337e-05
ISIC_5399828,0.1540618
ISIC_7724054,7.6449876e-05
ISIC_8127578,0.042089935
ISIC_9319548,0.014184574
ISIC_8434081,0.002715943
ISIC_3057335,0.07637183
ISIC_5615676,6.836917e-05
ISIC_0413173,5.6417437e-05
ISIC_9182611,0.00031142813
ISIC_0441148,0.07403591
ISIC_8849117,0.000110582194
ISIC_6672885,0.00056470855
ISIC_1359387,0.00014450858
ISIC_2783541,0.00040855203
ISIC_9163684,5.6486188e-05
ISIC_9290968,9.8813805e-05
ISIC_3655327,0.066952124
ISIC_6834297,1.2306226e-05
ISIC_2612780,4.5594334e-05
ISIC_8179199,5.3088752e-05
ISIC_8165293,0.05084903
ISIC_8258970,0.02251179
ISIC_4584708,0.02078982
ISIC_2788847,0.00019994621
ISIC_5588935,0.03769507
ISIC_0567142,0.013000229
ISIC_9563972,0.048730195
ISIC_8390629,0.0021109108
ISIC_9065762,1.4865131e-05
ISIC_0579836,0.023642667
ISIC_2795157,0.0116735
ISIC_4835344,0.010837773
ISIC_8631846,2.7161983e-05
ISIC_3693367,0.012684742
ISIC_7966692,0.00041687695
ISIC_6794899,0.09366687
ISIC_4223734,7.071034e-05
ISIC_2625464,0.060264636
ISIC_1570390,8.972116e-05
ISIC_1763264,0.0039132275
ISIC_0350875,0.16257383
ISIC_7119107,0.025452489
ISIC_2040268,0.0007390512
ISIC_2647070,5.045306e-05
ISIC_7129666,0.047474254
ISIC_9551134,0.00016056553
ISIC_3733112,0.045506522
ISIC_6166824,0.069398284
ISIC_9909173,4.9811362e-05
ISIC_9443898,0.043417834
ISIC_8574269,0.013308595
ISIC_4016784,0.00024529352
ISIC_4319491,0.097309195
ISIC_9987485,0.00012692188
ISIC_3802812,0.2169595
ISIC_2774703,0.023266217
ISIC_1690499,0.049878355
ISIC_1367357,5.0300176e-05
ISIC_2365745,2.4116345e-05
ISIC_0217267,0.0016618094
ISIC_4848291,2.5345298e-05
ISIC_6526551,0.0001863464
ISIC_6725760,0.0002874953
ISIC_0198331,5.0466224e-05
ISIC_0704859,0.06614677
ISIC_4967564,0.11628999
ISIC_0551684,0.09616327
ISIC_3031102,7.252408e-05
ISIC_0260290,0.021497078
ISIC_1230862,0.00042340506
ISIC_4156405,1.4550605e-05
ISIC_7782074,0.0075003724
ISIC_9112372,0.012067461
ISIC_5239966,0.0003258524
ISIC_0431547,0.0004331072
ISIC_2911251,7.792523e-05
ISIC_0493653,0.05088402
ISIC_4280352,4.477912e-05
ISIC_1004416,0.00049543794
ISIC_3475660,0.21915448
ISIC_9072567,0.03133739
ISIC_7991424,0.047197435
ISIC_0248114,0.0739356
ISIC_2670619,0.010524278
ISIC_8435125,0.00072512514
ISIC_3416130,0.00015649326
ISIC_7961365,0.040357705
ISIC_7766704,0.011286936
ISIC_5561003,0.3006537
ISIC_3428742,0.019845262
ISIC_7283524,0.010528003
ISIC_2498076,0.0070842565
ISIC_3986853,0.000107445696
ISIC_1042588,0.0042311116
ISIC_5608998,8.2330764e-05
ISIC_1799484,0.0061701345
ISIC_2927587,9.317351e-06
ISIC_0486516,8.0469996e-05
ISIC_8758601,0.05751102
ISIC_8577966,0.00057084614
ISIC_6228857,0.00010535132
ISIC_4397871,1.8214814e-05
ISIC_7605678,0.00024067509
ISIC_4888722,0.03322449
ISIC_7349329,0.00023095147
ISIC_0471825,6.772748e-05
ISIC_0477201,0.060941625
ISIC_4586133,0.023562988
ISIC_5148961,0.0030735766
ISIC_0953675,0.016910192
ISIC_2599661,8.2649574e-05
ISIC_9145171,0.0045242766
ISIC_9603598,0.00017473794
ISIC_6384997,0.00031859122
ISIC_2229831,0.00016125695
ISIC_7807526,0.0040217773
ISIC_2772066,0.02235504
ISIC_6254988,0.00042469575
ISIC_3193774,0.0016795829
ISIC_3529778,6.81717e-05
ISIC_9935970,0.0005338885
ISIC_8985109,0.038267728
ISIC_4932844,8.4353254e-05
ISIC_7514840,8.07837e-05
ISIC_5632533,7.842162e-05
ISIC_1836914,0.023856327
ISIC_6264165,0.029166246
ISIC_3678730,0.079118185
ISIC_9229525,0.00027510297
ISIC_3274253,0.0050434754
ISIC_8729091,0.015576012
ISIC_1688150,0.0042896825
ISIC_6710082,8.430524e-05
ISIC_6533176,0.00014436328
ISIC_4359340,0.009398962
ISIC_7716088,7.5543285e-05
ISIC_1406022,0.0051982356
ISIC_7956417,0.00011176866
ISIC_8755714,0.021725256
ISIC_0255796,0.0004864983
ISIC_3709724,0.04326051
ISIC_8300377,0.0028925983
ISIC_4695396,2.2068283e-05
ISIC_1599163,0.0001921692
ISIC_6481959,0.019633127
ISIC_8966170,0.024129042
ISIC_4982097,0.0049432544
ISIC_5241475,3.614041e-05
ISIC_3287807,0.0016100865
ISIC_6283328,0.07478259
ISIC_6757832,7.499462e-05
ISIC_5887545,0.0018950057
ISIC_5530702,0.02437358
ISIC_7437503,0.00023475099
ISIC_1568268,0.010452176
ISIC_1733714,0.020369729
ISIC_8883577,0.024794638
ISIC_4547333,0.016530946
ISIC_5944377,2.1675403e-05
ISIC_8117379,0.0069793756
ISIC_3632547,0.10406872
ISIC_6253295,6.96375e-05
ISIC_3359171,0.0024952579
ISIC_7800706,0.007411737
ISIC_8492829,0.00080860866
ISIC_4765374,0.0058067073
ISIC_4663531,0.00016866952
ISIC_1948545,0.2717254
ISIC_3189075,0.00015848318
ISIC_8997544,0.0004461472
ISIC_3887465,0.029452274
ISIC_0951557,0.034445204
ISIC_1870184,5.752599e-05
ISIC_2156197,0.049314216
ISIC_6254731,0.0036042302
ISIC_5346135,0.00033686368
ISIC_6312488,0.0004603096
ISIC_2201806,0.013692306
ISIC_3533800,2.8610404e-05
ISIC_4278981,0.000118978314
ISIC_9508460,9.0372254e-05
ISIC_1276037,0.00078080175
ISIC_8411477,0.044953816
ISIC_4903988,0.006393709
ISIC_9302653,0.00016934177
ISIC_0926728,0.046401504
ISIC_6475049,0.00057473977
ISIC_8208786,0.00045182538
ISIC_6244582,0.003995956
ISIC_5833740,0.00021161747
ISIC_0603689,4.193413e-05
ISIC_0238002,0.0003380669
ISIC_1178847,0.17170365
ISIC_1965814,0.011174673
ISIC_9182516,0.0014667073
ISIC_6868089,9.49263e-05
ISIC_1039970,0.03596281
ISIC_7461124,0.02024069
ISIC_9562106,0.000176244
ISIC_3862917,0.019787095
ISIC_2959719,0.042603474
ISIC_9355890,0.0015845239
ISIC_9079928,0.0062153554
ISIC_6789376,0.035018936
ISIC_6178206,0.016267551
ISIC_6262797,0.00034053414
ISIC_9324486,0.09392009
ISIC_1015191,0.00017913718
ISIC_4845682,0.042619716
ISIC_8307332,0.0003345984
ISIC_6997313,0.10573735
ISIC_7645703,4.0320785e-05
ISIC_5158597,0.00029142198
ISIC_0639414,0.0010062986
ISIC_6147463,0.0026767198
ISIC_0853576,0.031283855
ISIC_7084112,0.0024463178
ISIC_5870406,0.0009404165
ISIC_4385762,0.009001208
ISIC_5924898,0.005767038
ISIC_8634670,0.00016016254
ISIC_3612630,0.0008857804
ISIC_4567730,0.0009963231
ISIC_5552652,0.0022861261
ISIC_1876009,0.06788596
ISIC_2793085,0.12752447
ISIC_3199821,0.040916335
ISIC_9037423,0.082763575
ISIC_2003200,4.2396197e-05
ISIC_2748608,0.0005609782
ISIC_0199261,0.0002833567
ISIC_7649708,0.00033661706
ISIC_0305928,0.0020811656
ISIC_4867043,1.911365e-05
ISIC_0846915,0.00022436632
ISIC_1980878,0.017242912
ISIC_3160780,0.0028928078
ISIC_1143655,0.0006321058
ISIC_7893482,0.034875423
ISIC_5122091,9.079859e-05
ISIC_1929037,0.02139393
ISIC_5821552,4.9182203e-05
ISIC_6277077,0.0016005756
ISIC_1246184,0.0005737201
ISIC_0706512,0.0074654967
ISIC_9133087,0.00097274437
ISIC_5714775,0.002643644
ISIC_9985905,0.018177025
ISIC_4058098,0.027643457
ISIC_6072375,0.044184517
ISIC_9097590,0.00042098874
ISIC_2554114,0.0034532608
ISIC_5843525,2.1212827e-05
ISIC_9743548,0.017672202
ISIC_1429439,0.08399635
ISIC_1549005,0.009757725
ISIC_2368518,0.00051653886
ISIC_4429297,0.009917428
ISIC_6876852,0.015842162
ISIC_0758704,0.008574053
ISIC_5061661,0.00038355237
ISIC_5442452,0.028909435
ISIC_3274903,0.00016185365
ISIC_9866242,6.2429215e-05
ISIC_1006632,0.00010130168
ISIC_7426927,0.0018233635
ISIC_6464905,0.05754251
ISIC_4961292,0.067087054
ISIC_5903193,1.1194055e-05
ISIC_7981168,0.004063397
ISIC_9811939,0.0034251641
ISIC_9760968,0.02287121
ISIC_6526150,0.008530823
ISIC_2198244,4.2225092e-05
ISIC_8559515,0.0031681545
ISIC_5204143,0.013110046
ISIC_3868858,0.0747295
ISIC_1506954,9.2145536e-05
ISIC_3024903,3.600923e-05
ISIC_3052675,0.00021255318
ISIC_4950948,0.04290035
ISIC_0621550,0.044700127
ISIC_7916182,0.00044118316
ISIC_1326483,0.00020435707
ISIC_6590468,0.013435795
ISIC_5469914,0.0001249776
ISIC_3710376,0.00012866892
ISIC_8146629,0.045385353
ISIC_7461985,7.045966e-05
ISIC_6712470,0.038273133
ISIC_1323909,0.23479822
ISIC_3745724,3.954708e-05
ISIC_4667046,0.00018969142
ISIC_1350991,0.022298424
ISIC_5301965,0.0011188131
ISIC_3787504,0.00021157642
ISIC_1034411,0.052039977
ISIC_2110130,0.026133329
ISIC_0247197,0.04388878
ISIC_8816195,0.009435509
ISIC_1433739,0.022109753
ISIC_9378883,0.0038263784
ISIC_0901403,0.00044191992
ISIC_1364977,3.2787935e-05
ISIC_5310294,0.000337506
ISIC_8878967,0.006604757
ISIC_0151200,0.033719536
ISIC_9059296,0.0010157762
ISIC_4482569,0.0137001565
ISIC_2647269,0.0011249513
ISIC_8661226,0.021365434
ISIC_6828115,0.007019426
ISIC_6470698,0.08116353
ISIC_2944487,0.00020156485
ISIC_0320227,0.00028241673
ISIC_9445441,0.0001335628
ISIC_4592019,0.002336206
ISIC_3167092,0.17196918
ISIC_8935256,0.069493465
ISIC_4430934,0.008545262
ISIC_1364848,3.9041897e-05
ISIC_6784883,0.0005698384
ISIC_5329772,0.001475548
ISIC_4098925,0.04344782
ISIC_7991305,0.011554721
ISIC_1975192,0.005859261
ISIC_6329214,0.07378314
ISIC_6181505,0.09362457
ISIC_7997886,9.650326e-05
ISIC_3748096,0.000100136676
ISIC_6023518,0.01773664
ISIC_1205826,5.6074492e-05
ISIC_2413554,0.0026317625
ISIC_8838213,0.00013187561
ISIC_2958240,0.00012769325
ISIC_8338980,0.0001887134
ISIC_9184306,0.00037362412
ISIC_3645277,1.8132314e-05
ISIC_6683956,0.01645542
ISIC_9198657,0.0050540394
ISIC_7120223,0.00079927
ISIC_4638628,0.030050838
ISIC_5436888,0.0076717744
ISIC_6970607,4.5135275e-05
ISIC_0292158,0.00066456065
ISIC_8929288,2.8502594e-05
ISIC_3536231,0.038738247
ISIC_4523138,0.0016866558
ISIC_3741760,0.008947662
ISIC_2594901,7.639778e-05
ISIC_1502140,0.04607605
ISIC_8277301,0.0019090737
ISIC_5073160,0.042338323
ISIC_6263090,0.003161036
ISIC_9252800,0.04151837
ISIC_2428829,0.0084871445
ISIC_0181059,0.0035189434
ISIC_3915289,0.00025075665
ISIC_5310880,0.0006339901
ISIC_5524400,0.00012432689
ISIC_8307569,2.443479e-05
ISIC_9216458,0.0011047659
ISIC_6009087,0.00033429087
ISIC_7563949,6.036511e-05
ISIC_2357307,2.6694732e-05
ISIC_5252709,0.0036469784
ISIC_8564527,0.02914991
ISIC_0414816,3.237358e-05
ISIC_0506309,0.0010224179
ISIC_9856243,1.3196243e-05
ISIC_5386739,0.0011247691
ISIC_7986405,0.05173563
ISIC_1332597,0.008462295
ISIC_6671451,0.012352884
ISIC_1648233,5.320745e-05
ISIC_7483552,0.09148023
ISIC_1216381,0.0012650207
ISIC_9696188,0.046580765
ISIC_3145458,0.00020399484
ISIC_8629489,0.10434105
ISIC_8036377,0.019105894
ISIC_1850815,0.0008027386
ISIC_2068908,0.00019728369
ISIC_3976496,0.4549316
ISIC_3950759,0.044852585
ISIC_1355722,0.0001958188
ISIC_9741917,0.0011183963
ISIC_7903873,2.5355757e-05
ISIC_7332868,5.6339824e-05
ISIC_3417268,0.022818225
ISIC_6742341,0.00011238382
ISIC_2155899,0.00089473
ISIC_9883380,0.0015799886
ISIC_0196502,0.0033300228
ISIC_7759374,0.011419886
ISIC_7539749,0.027824571
ISIC_5264912,0.0041502328
ISIC_3260571,0.00046153864
ISIC_3721121,0.0012035961
ISIC_2746191,0.01165552
ISIC_9828463,0.06628852
ISIC_5757319,0.00056747114
ISIC_3206697,0.04018127
ISIC_8209221,0.004510807
ISIC_4380268,0.00035339265
ISIC_0298274,0.07150089
ISIC_7394834,0.0007666453
ISIC_8847638,2.0944788e-05
ISIC_1859531,2.7015267e-05
ISIC_4132613,0.008010413
ISIC_4434225,8.464446e-05
ISIC_7421719,0.009050729
ISIC_2016546,2.83184e-05
ISIC_2988993,0.0075408085
ISIC_5486460,0.0013018873
ISIC_5372911,0.0031791793
ISIC_3808070,0.022532512
ISIC_2979550,5.2478234e-05
ISIC_5736966,0.0203368
ISIC_5667403,0.00048857654
ISIC_2103581,0.014367908
ISIC_7495707,0.009452416
ISIC_8337368,0.10387307
ISIC_2259190,6.266418e-05
ISIC_2338485,9.200343e-05
ISIC_1676939,0.004660399
ISIC_6690811,0.05976492
ISIC_8505098,0.019249195
ISIC_5228997,0.00056053285
ISIC_8117120,0.0013588964
ISIC_5769654,0.011624756
ISIC_9440565,0.018601352
ISIC_6298293,0.03374895
ISIC_6304525,8.96501e-05
ISIC_3611638,8.41456e-06
ISIC_1695065,0.00021580572
ISIC_2134188,0.0018099783
ISIC_9016941,0.049396917
ISIC_7725971,0.0015308998
ISIC_0871035,0.02586596
ISIC_2231191,4.4239107e-05
ISIC_8481822,0.018660946
ISIC_7477963,4.84645e-05
ISIC_4722021,0.049788665
ISIC_3064807,0.058948666
ISIC_4656184,6.891278e-05
ISIC_3117632,0.004893997
ISIC_3692776,0.22214405
ISIC_1104594,0.00034996239
ISIC_9053910,0.30711174
ISIC_9136423,0.0006254924
ISIC_2768929,0.007284209
ISIC_1403974,0.00036333312
ISIC_4253581,0.005601431
ISIC_0867503,0.006985941
ISIC_6634914,0.00018942516
ISIC_2537370,0.00034321027
ISIC_0291882,0.00016348045
ISIC_8538758,0.00076361623
ISIC_7712138,0.014488587
ISIC_0924701,0.00012864638
ISIC_1561091,4.2748457e-06
ISIC_5634353,0.036309037
ISIC_8902193,5.1583742e-05
ISIC_4397087,0.0006555104
ISIC_9600586,0.02669989
ISIC_4134237,0.01605973
ISIC_5704793,5.9452916e-05
ISIC_1440377,9.8750126e-05
ISIC_7078487,0.050333805
ISIC_9861391,0.0021479477
ISIC_1587362,0.041628104
ISIC_4889332,0.00073118665
ISIC_3294857,0.00048571118
ISIC_3225847,0.008276409
ISIC_3828346,0.10460182
ISIC_1801631,2.1161242e-05
ISIC_9469773,0.0003721978
ISIC_1607824,3.8265156e-05
ISIC_2048945,0.0060933824
ISIC_2324440,0.00010389377
ISIC_1784340,0.14481428
ISIC_2365285,8.731647e-05
ISIC_0892926,0.002168512
ISIC_8142852,0.00064426236
ISIC_2466466,0.015910704
ISIC_2720426,0.07821303
ISIC_5807597,0.0016760975
ISIC_6003407,0.048817255
ISIC_5320886,0.0028990225
ISIC_8938570,0.00028414905
ISIC_8899653,0.008888064
ISIC_5721717,0.00018252469
ISIC_9638270,0.06381456
ISIC_3836023,0.15795393
ISIC_8787622,5.6111785e-05
ISIC_7484555,0.00753811
ISIC_3915890,0.24809389
ISIC_2030101,0.0754697
ISIC_9471383,0.1418175
ISIC_0526291,3.215076e-05
ISIC_1470934,0.0002223751
ISIC_6087560,0.008118661
ISIC_6174156,6.231342e-05
ISIC_7388369,0.01735713
ISIC_1709233,0.009312431
ISIC_0645950,3.2950767e-05
ISIC_2142639,0.00016879196
ISIC_6452132,1.5355634e-05
ISIC_9247173,0.00017218849
